action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,2195275,[],CHEMBL967600,Inhibition of human SARS coronavirus 3C like protease,B,,,BAO_0000190,BAO_0000019,assay format,O=C(CSc1nc(C2CCCCC2)nc2ccccc12)NCc1ccco1,,,CHEMBL1157171,Bioorg Med Chem,2008,"{'bei': '12.42', 'le': '0.24', 'lle': '0.06', 'sei': '6.97'}",CHEMBL523052,,CHEMBL523052,4.74,0,http://www.openphacts.org/units/Nanomolar,765040,=,1,1,=,,IC50,nM,,18200.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,18.2
,,2195277,[],CHEMBL967600,Inhibition of human SARS coronavirus 3C like protease,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc2cc(CN(CCc3ccccc3C)C(=O)NCc3ccccc3)c(=O)[nH]c2cc1C,,,CHEMBL1157171,Bioorg Med Chem,2008,"{'bei': '10.50', 'le': '0.19', 'lle': '-0.65', 'sei': '7.31'}",CHEMBL495231,,CHEMBL495231,4.76,0,http://www.openphacts.org/units/Nanomolar,765041,=,1,1,=,,IC50,nM,,17200.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,17.2
,,2217150,[],CHEMBL972292,Inhibition of SARS coronavirus 3CL proteinase,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Oc1cncc(Cl)c1)c1cccs1,,,CHEMBL1150252,Bioorg Med Chem,2008,"{'bei': '26.29', 'le': '0.57', 'lle': '3.28', 'sei': '16.08'}",CHEMBL468553,,CHEMBL468553,6.30,0,http://www.openphacts.org/units/Nanomolar,768381,=,1,1,=,,IC50,nM,,500.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,0.5
,,2217151,[],CHEMBL972292,Inhibition of SARS coronavirus 3CL proteinase,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Oc1cncc(Br)c1)c1ccco1,,,CHEMBL1150252,Bioorg Med Chem,2008,"{'bei': '27.24', 'le': '0.66', 'lle': '4.64', 'sei': '13.95'}",CHEMBL222234,,CHEMBL222234,7.30,1,http://www.openphacts.org/units/Nanomolar,768696,=,1,1,=,,IC50,nM,,50.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,nM,UO_0000065,,50.0
,,3305190,[],CHEMBL1118334,Inhibition of SARS coronavirus chymotrypsin-like protease by fluorescence plate reader,B,,,BAO_0000190,BAO_0000019,assay format,N#Cc1c(-c2ccccc2)nc(SCc2ccccc2)[nH]c1=O,,,CHEMBL1158630,Bioorg Med Chem Lett,2010,,CHEMBL1082811,,CHEMBL1082811,,0,http://www.openphacts.org/units/Nanomolar,916891,>,1,1,>,,IC50,nM,,50000.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,50.0
,,3305191,[],CHEMBL1118334,Inhibition of SARS coronavirus chymotrypsin-like protease by fluorescence plate reader,B,,,BAO_0000190,BAO_0000019,assay format,N#Cc1c(-c2ccccc2)nc(SCCc2ccccc2)[nH]c1=O,,,CHEMBL1158630,Bioorg Med Chem Lett,2010,,CHEMBL1082812,,CHEMBL1082812,,0,http://www.openphacts.org/units/Nanomolar,916892,>,1,1,>,,IC50,nM,,50000.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,50.0
,,3305192,[],CHEMBL1118334,Inhibition of SARS coronavirus chymotrypsin-like protease by fluorescence plate reader,B,,,BAO_0000190,BAO_0000019,assay format,N#Cc1c(-c2ccccc2)nc(SCc2ccc([N+](=O)[O-])cc2)[nH]c1=O,,,CHEMBL1158630,Bioorg Med Chem Lett,2010,"{'bei': '12.22', 'le': '0.23', 'lle': '0.94', 'sei': '3.95'}",CHEMBL1083123,,CHEMBL1083123,4.45,0,http://www.openphacts.org/units/Nanomolar,916893,=,1,1,=,,IC50,nM,,35200.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,35.2
,,3305193,[],CHEMBL1118334,Inhibition of SARS coronavirus chymotrypsin-like protease by fluorescence plate reader,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(-c2nc(SCc3ccccc3)[nH]c(=O)c2C#N)cc1,,,CHEMBL1158630,Bioorg Med Chem Lett,2010,,CHEMBL1083124,,CHEMBL1083124,,0,http://www.openphacts.org/units/Nanomolar,916894,>,1,1,>,,IC50,nM,,50000.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,50.0
,,3305194,[],CHEMBL1118334,Inhibition of SARS coronavirus chymotrypsin-like protease by fluorescence plate reader,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(-c2nc(SCCc3ccccc3)[nH]c(=O)c2C#N)cc1,,,CHEMBL1158630,Bioorg Med Chem Lett,2010,"{'bei': '12.91', 'le': '0.25', 'lle': '1.04', 'sei': '5.96'}",CHEMBL1082714,,CHEMBL1082714,4.69,0,http://www.openphacts.org/units/Nanomolar,916974,=,1,1,=,,IC50,nM,,20300.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,20.3
,,3305195,[],CHEMBL1118334,Inhibition of SARS coronavirus chymotrypsin-like protease by fluorescence plate reader,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(-c2nc(SCc3ccc([N+](=O)[O-])cc3)[nH]c(=O)c2C#N)cc1,,,CHEMBL1158630,Bioorg Med Chem Lett,2010,"{'bei': '11.61', 'le': '0.22', 'lle': '1.06', 'sei': '3.76'}",CHEMBL1082715,,CHEMBL1082715,4.58,0,http://www.openphacts.org/units/Nanomolar,916975,=,1,1,=,,IC50,nM,,26300.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,26.3
,,3305196,[],CHEMBL1118334,Inhibition of SARS coronavirus chymotrypsin-like protease by fluorescence plate reader,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(-c2nc(SCc3ccccc3)[nH]c(=O)c2C#N)cc1,,,CHEMBL1158630,Bioorg Med Chem Lett,2010,,CHEMBL327313,,CHEMBL327313,,0,http://www.openphacts.org/units/Nanomolar,916976,>,1,1,>,,IC50,nM,,50000.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,50.0
,,3305197,[],CHEMBL1118334,Inhibition of SARS coronavirus chymotrypsin-like protease by fluorescence plate reader,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(-c2nc(SCCc3ccccc3)[nH]c(=O)c2C#N)cc1,,,CHEMBL1158630,Bioorg Med Chem Lett,2010,,CHEMBL1083958,,CHEMBL1083958,,0,http://www.openphacts.org/units/Nanomolar,916977,>,1,1,>,,IC50,nM,,50000.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,50.0
,,3305198,[],CHEMBL1118334,Inhibition of SARS coronavirus chymotrypsin-like protease by fluorescence plate reader,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(-c2nc(SCc3ccc([N+](=O)[O-])cc3)[nH]c(=O)c2C#N)cc1,,,CHEMBL1158630,Bioorg Med Chem Lett,2010,,CHEMBL1083959,,CHEMBL1083959,,0,http://www.openphacts.org/units/Nanomolar,916978,>,1,1,>,,IC50,nM,,50000.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,50.0
,,3305199,[],CHEMBL1118334,Inhibition of SARS coronavirus chymotrypsin-like protease by fluorescence plate reader,B,,,BAO_0000190,BAO_0000019,assay format,N#Cc1c(-c2cccc([N+](=O)[O-])c2)nc(SCCc2ccccc2)[nH]c1=O,,,CHEMBL1158630,Bioorg Med Chem Lett,2010,,CHEMBL1083286,,CHEMBL1083286,,0,http://www.openphacts.org/units/Nanomolar,917061,>,1,1,>,,IC50,nM,,50000.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,50.0
,,3305200,[],CHEMBL1118334,Inhibition of SARS coronavirus chymotrypsin-like protease by fluorescence plate reader,B,,,BAO_0000190,BAO_0000019,assay format,N#Cc1c(-c2cccc([N+](=O)[O-])c2)nc(SCc2ccc([N+](=O)[O-])cc2)[nH]c1=O,,,CHEMBL1158630,Bioorg Med Chem Lett,2010,"{'bei': '12.15', 'le': '0.23', 'lle': '1.55', 'sei': '3.19'}",CHEMBL1082332,,CHEMBL1082332,4.97,0,http://www.openphacts.org/units/Nanomolar,917062,=,1,1,=,,IC50,nM,,10600.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,10.6
,,3305201,[],CHEMBL1118334,Inhibition of SARS coronavirus chymotrypsin-like protease by fluorescence plate reader,B,,,BAO_0000190,BAO_0000019,assay format,N#Cc1c(-c2ccc(Cl)cc2)nc(SCCc2ccccc2)[nH]c1=O,,,CHEMBL1158630,Bioorg Med Chem Lett,2010,"{'bei': '12.97', 'le': '0.26', 'lle': '0.47', 'sei': '6.86'}",CHEMBL1086234,,CHEMBL1086234,4.77,0,http://www.openphacts.org/units/Nanomolar,917063,=,1,1,=,,IC50,nM,,16900.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,16.9
,,3305202,[],CHEMBL1118334,Inhibition of SARS coronavirus chymotrypsin-like protease by fluorescence plate reader,B,,,BAO_0000190,BAO_0000019,assay format,N#Cc1c(-c2ccc(Cl)cc2)nc(SCc2ccc([N+](=O)[O-])cc2)[nH]c1=O,,,CHEMBL1158630,Bioorg Med Chem Lett,2010,"{'bei': '13.07', 'le': '0.26', 'lle': '1.05', 'sei': '4.63'}",CHEMBL1082333,,CHEMBL1082333,5.21,0,http://www.openphacts.org/units/Nanomolar,917064,=,1,1,=,,IC50,nM,,6100.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,6.1
,,3305203,[],CHEMBL1118334,Inhibition of SARS coronavirus chymotrypsin-like protease by fluorescence plate reader,B,,,BAO_0000190,BAO_0000019,assay format,N#Cc1c(-c2cccc(Cl)c2)nc(SCc2ccccc2)[nH]c1=O,,,CHEMBL1158630,Bioorg Med Chem Lett,2010,,CHEMBL1082334,,CHEMBL1082334,,0,http://www.openphacts.org/units/Nanomolar,917065,>,1,1,>,,IC50,nM,,50000.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,50.0
,,3305204,[],CHEMBL1118334,Inhibition of SARS coronavirus chymotrypsin-like protease by fluorescence plate reader,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccccc1/N=C/c1nc(-c2ccccc2)oc1OC(C)=O,,,CHEMBL1158630,Bioorg Med Chem Lett,2010,"{'bei': '16.30', 'le': '0.30', 'lle': '1.45', 'sei': '7.42'}",CHEMBL1084478,,CHEMBL1084478,5.48,0,http://www.openphacts.org/units/Nanomolar,917134,=,1,1,=,,IC50,nM,,3300.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,3.3
,,3305205,[],CHEMBL1118334,Inhibition of SARS coronavirus chymotrypsin-like protease by fluorescence plate reader,B,,,BAO_0000190,BAO_0000019,assay format,COc1cc(C[S+]([O-])c2nc3cccnc3s2)oc(=O)c1,,,CHEMBL1158630,Bioorg Med Chem Lett,2010,"{'bei': '15.95', 'le': '0.33', 'lle': '3.18', 'sei': '5.83'}",CHEMBL1084479,,CHEMBL1084479,5.14,0,http://www.openphacts.org/units/Nanomolar,917135,=,1,1,=,,IC50,nM,,7200.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,7.2
,,3305206,[],CHEMBL1118334,Inhibition of SARS coronavirus chymotrypsin-like protease by fluorescence plate reader,B,,,BAO_0000190,BAO_0000019,assay format,Clc1ccc(C2C(n3ccnc3)C(c3ccc(Br)cc3)=NN2c2ccc(Cl)c(Cl)c2)cc1,,,CHEMBL1158630,Bioorg Med Chem Lett,2010,"{'bei': '10.25', 'le': '0.24', 'lle': '-2.21', 'sei': '16.76'}",CHEMBL1084480,,CHEMBL1084480,5.60,0,http://www.openphacts.org/units/Nanomolar,917136,=,1,1,=,,IC50,nM,,2500.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,2.5
,,3305207,[],CHEMBL1118334,Inhibition of SARS coronavirus chymotrypsin-like protease by fluorescence plate reader,B,,,BAO_0000190,BAO_0000019,assay format,COc1c(Sc2nnnn2-c2ccc(OCc3ccccc3)cc2)c(=O)[nH]c2ccccc12,,,CHEMBL1158630,Bioorg Med Chem Lett,2010,"{'bei': '12.46', 'le': '0.24', 'lle': '1.46', 'sei': '6.00'}",CHEMBL1084481,,CHEMBL1084481,5.70,0,http://www.openphacts.org/units/Nanomolar,917137,=,1,1,=,,IC50,nM,,2000.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,2.0
,,12040779,[],CHEMBL2149727,Inhibition of SARS-CoV 3CLpro expressed in Escherichia coli BL21 (DE3) using Dabcyl-KNSTLQSGLRKE-Edan as substrate after 60 mins by FRET analysis,B,,,BAO_0000190,BAO_0000019,assay format,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)C,,,CHEMBL2146458,Bioorg Med Chem,2012,"{'bei': '13.76', 'le': '0.25', 'lle': '-0.20', 'sei': '8.57'}",CHEMBL187266,TANSHINONE IIA,CHEMBL187266,4.05,0,http://www.openphacts.org/units/Nanomolar,1727224,=,1,1,=,,IC50,nM,,89100.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,89.1
,,12040780,[],CHEMBL2149727,Inhibition of SARS-CoV 3CLpro expressed in Escherichia coli BL21 (DE3) using Dabcyl-KNSTLQSGLRKE-Edan as substrate after 60 mins by FRET analysis,B,,,BAO_0000190,BAO_0000019,assay format,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)CO,,,CHEMBL2146458,Bioorg Med Chem,2012,"{'bei': '14.84', 'le': '0.27', 'lle': '1.39', 'sei': '6.82'}",CHEMBL215254,TANSHINONE IIB,CHEMBL215254,4.61,0,http://www.openphacts.org/units/Nanomolar,1727225,=,1,1,=,,IC50,nM,,24800.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,24.8
,,12040781,[],CHEMBL2149727,Inhibition of SARS-CoV 3CLpro expressed in Escherichia coli BL21 (DE3) using Dabcyl-KNSTLQSGLRKE-Edan as substrate after 60 mins by FRET analysis,B,,,BAO_0000190,BAO_0000019,assay format,COC(=O)[C@@]1(C)CCCc2c1ccc1c2C(=O)C(=O)c2c(C)coc2-1,,,CHEMBL2146458,Bioorg Med Chem,2012,"{'bei': '13.82', 'le': '0.26', 'lle': '1.28', 'sei': '6.35'}",CHEMBL2146517,METHYL TANSHINONATE,CHEMBL2146517,4.68,0,http://www.openphacts.org/units/Nanomolar,1727226,=,1,1,=,,IC50,nM,,21100.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,21.1
,,12040782,[],CHEMBL2149727,Inhibition of SARS-CoV 3CLpro expressed in Escherichia coli BL21 (DE3) using Dabcyl-KNSTLQSGLRKE-Edan as substrate after 60 mins by FRET analysis,B,,,BAO_0000190,BAO_0000019,assay format,C[C@H]1COC2=C1C(=O)C(=O)c1c2ccc2c1CCCC2(C)C,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL2146458,Bioorg Med Chem,2012,,CHEMBL187460,CRYPTOTANSHINONE,CHEMBL187460,,0,http://www.openphacts.org/units/Nanomolar,1727227,=,1,1,=,,IC50,nM,,226700.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,226.7
,,12040783,[],CHEMBL2149727,Inhibition of SARS-CoV 3CLpro expressed in Escherichia coli BL21 (DE3) using Dabcyl-KNSTLQSGLRKE-Edan as substrate after 60 mins by FRET analysis,B,,,BAO_0000190,BAO_0000019,assay format,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c(C)cccc12,,,CHEMBL2146458,Bioorg Med Chem,2012,"{'bei': '15.97', 'le': '0.29', 'lle': '0.31', 'sei': '9.33'}",CHEMBL363535,TANSHINONE I,CHEMBL363535,4.41,0,http://www.openphacts.org/units/Nanomolar,1727228,=,1,1,=,,IC50,nM,,38700.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,38.7
,,12040784,[],CHEMBL2149727,Inhibition of SARS-CoV 3CLpro expressed in Escherichia coli BL21 (DE3) using Dabcyl-KNSTLQSGLRKE-Edan as substrate after 60 mins by FRET analysis,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cccc2c3c(ccc12)C1=C(C(=O)C3=O)[C@@H](C)CO1,,,CHEMBL2146458,Bioorg Med Chem,2012,"{'bei': '17.40', 'le': '0.31', 'lle': '1.55', 'sei': '11.16'}",CHEMBL227075,DIHYDROTANSHINONE I,CHEMBL227075,4.84,0,http://www.openphacts.org/units/Nanomolar,1727229,=,1,1,=,,IC50,nM,,14400.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,14.4
,,12040785,[],CHEMBL2149727,Inhibition of SARS-CoV 3CLpro expressed in Escherichia coli BL21 (DE3) using Dabcyl-KNSTLQSGLRKE-Edan as substrate after 60 mins by FRET analysis,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)C1=Cc2ccc3c(c2C(=O)C1=O)CCCC3(C)C,,,CHEMBL2146458,Bioorg Med Chem,2012,"{'bei': '16.56', 'le': '0.30', 'lle': '0.57', 'sei': '13.70'}",CHEMBL45830,MILTIRONE,CHEMBL45830,4.68,0,http://www.openphacts.org/units/Nanomolar,1727230,=,1,1,=,,IC50,nM,,21100.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,21.1
,,12040786,[],CHEMBL2149726,Inhibition of SARS-CoV PLpro expressed in Escherichia coli BL21 (DE3) using Arg-Leu-Arg-Gly-Gly-AMC as substrate preincubated for 30 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)C,,,CHEMBL2146458,Bioorg Med Chem,2012,"{'bei': '19.69', 'le': '0.36', 'lle': '1.55', 'sei': '12.26'}",CHEMBL187266,TANSHINONE IIA,CHEMBL187266,5.80,0,http://www.openphacts.org/units/Nanomolar,1727224,=,1,1,=,,IC50,nM,,1600.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,1.6
,,12040787,[],CHEMBL2149726,Inhibition of SARS-CoV PLpro expressed in Escherichia coli BL21 (DE3) using Arg-Leu-Arg-Gly-Gly-AMC as substrate preincubated for 30 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)CO,,,CHEMBL2146458,Bioorg Med Chem,2012,"{'bei': '16.02', 'le': '0.30', 'lle': '1.75', 'sei': '7.36'}",CHEMBL215254,TANSHINONE IIB,CHEMBL215254,4.97,0,http://www.openphacts.org/units/Nanomolar,1727225,=,1,1,=,,IC50,nM,,10700.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,10.7
,,12040788,[],CHEMBL2149726,Inhibition of SARS-CoV PLpro expressed in Escherichia coli BL21 (DE3) using Arg-Leu-Arg-Gly-Gly-AMC as substrate preincubated for 30 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,COC(=O)[C@@]1(C)CCCc2c1ccc1c2C(=O)C(=O)c2c(C)coc2-1,,,CHEMBL2146458,Bioorg Med Chem,2012,"{'bei': '14.88', 'le': '0.28', 'lle': '1.64', 'sei': '6.84'}",CHEMBL2146517,METHYL TANSHINONATE,CHEMBL2146517,5.04,0,http://www.openphacts.org/units/Nanomolar,1727226,=,1,1,=,,IC50,nM,,9200.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,9.2
,,12040789,[],CHEMBL2149726,Inhibition of SARS-CoV PLpro expressed in Escherichia coli BL21 (DE3) using Arg-Leu-Arg-Gly-Gly-AMC as substrate preincubated for 30 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,C[C@H]1COC2=C1C(=O)C(=O)c1c2ccc2c1CCCC2(C)C,,,CHEMBL2146458,Bioorg Med Chem,2012,"{'bei': '20.57', 'le': '0.38', 'lle': '2.66', 'sei': '14.06'}",CHEMBL187460,CRYPTOTANSHINONE,CHEMBL187460,6.10,0,http://www.openphacts.org/units/Nanomolar,1727227,=,1,1,=,,IC50,nM,,800.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,0.8
,,12040790,[],CHEMBL2149726,Inhibition of SARS-CoV PLpro expressed in Escherichia coli BL21 (DE3) using Arg-Leu-Arg-Gly-Gly-AMC as substrate preincubated for 30 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c(C)cccc12,,,CHEMBL2146458,Bioorg Med Chem,2012,"{'bei': '18.30', 'le': '0.33', 'lle': '0.96', 'sei': '10.69'}",CHEMBL363535,TANSHINONE I,CHEMBL363535,5.06,0,http://www.openphacts.org/units/Nanomolar,1727228,=,1,1,=,,IC50,nM,,8800.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,8.8
,,12040791,[],CHEMBL2149726,Inhibition of SARS-CoV PLpro expressed in Escherichia coli BL21 (DE3) using Arg-Leu-Arg-Gly-Gly-AMC as substrate preincubated for 30 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cccc2c3c(ccc12)C1=C(C(=O)C3=O)[C@@H](C)CO1,,,CHEMBL2146458,Bioorg Med Chem,2012,"{'bei': '19.08', 'le': '0.35', 'lle': '2.02', 'sei': '12.24'}",CHEMBL227075,DIHYDROTANSHINONE I,CHEMBL227075,5.31,0,http://www.openphacts.org/units/Nanomolar,1727229,=,1,1,=,,IC50,nM,,4900.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,4.9
,,12040792,[],CHEMBL2149726,Inhibition of SARS-CoV PLpro expressed in Escherichia coli BL21 (DE3) using Arg-Leu-Arg-Gly-Gly-AMC as substrate preincubated for 30 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)C1=Cc2ccc3c(c2C(=O)C1=O)CCCC3(C)C,,,CHEMBL2146458,Bioorg Med Chem,2012,"{'bei': '16.02', 'le': '0.29', 'lle': '0.41', 'sei': '13.25'}",CHEMBL45830,MILTIRONE,CHEMBL45830,4.52,0,http://www.openphacts.org/units/Nanomolar,1727230,=,1,1,=,,IC50,nM,,30000.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,30.0
,,12040801,[],CHEMBL2149729,Inhibition of SARS-CoV PLpro deubiququitination expressed in Escherichia coli BL21 (DE3) using Arg-Leu-Arg-Gly-Gly-AMC as substrate by fluorescence analysis,B,,,BAO_0000190,BAO_0000019,assay format,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)CO,,,CHEMBL2146458,Bioorg Med Chem,2012,"{'bei': '13.80', 'le': '0.25', 'lle': '1.06', 'sei': '6.35'}",CHEMBL215254,TANSHINONE IIB,CHEMBL215254,4.28,0,http://www.openphacts.org/units/Nanomolar,1727225,=,1,1,=,,IC50,nM,,52000.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,52.0
,,12040803,[],CHEMBL2149729,Inhibition of SARS-CoV PLpro deubiququitination expressed in Escherichia coli BL21 (DE3) using Arg-Leu-Arg-Gly-Gly-AMC as substrate by fluorescence analysis,B,,,BAO_0000190,BAO_0000019,assay format,C[C@H]1COC2=C1C(=O)C(=O)c1c2ccc2c1CCCC2(C)C,,,CHEMBL2146458,Bioorg Med Chem,2012,"{'bei': '13.69', 'le': '0.25', 'lle': '0.62', 'sei': '9.36'}",CHEMBL187460,CRYPTOTANSHINONE,CHEMBL187460,4.06,0,http://www.openphacts.org/units/Nanomolar,1727227,=,1,1,=,,IC50,nM,,87600.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,87.6
,,12040804,[],CHEMBL2149729,Inhibition of SARS-CoV PLpro deubiququitination expressed in Escherichia coli BL21 (DE3) using Arg-Leu-Arg-Gly-Gly-AMC as substrate by fluorescence analysis,B,,,BAO_0000190,BAO_0000019,assay format,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c(C)cccc12,,,CHEMBL2146458,Bioorg Med Chem,2012,"{'bei': '22.28', 'le': '0.40', 'lle': '2.05', 'sei': '13.02'}",CHEMBL363535,TANSHINONE I,CHEMBL363535,6.16,0,http://www.openphacts.org/units/Nanomolar,1727228,=,1,1,=,,IC50,nM,,700.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,0.7
